dataset,method,audience_id,code_path_id,edit_type,FRS_1,FRS_3,FRS_5,mean_abs_delta_frac_3
online-retail-ii,ExKMC_IMM_paths,exkmc_4,exkmc_kmeans_tree_path,threshold,0.9801413665432515,0.8407943453382699,0.5136317738135308,0.05306855155391002
online-retail-ii,ExKMC_IMM_paths,exkmc_5,exkmc_kmeans_tree_path,add,0.9996634129922585,0.9996634129922585,0.9996634129922585,0.00011219566924716706
online-retail-ii,ExKMC_IMM_paths,exkmc_5,exkmc_kmeans_tree_path,drop,0.13194210703466847,0.005048805116122518,0.005048805116122518,0.4081117468865702
online-retail-ii,ExKMC_IMM_paths,exkmc_5,exkmc_kmeans_tree_path,threshold,0.9951194883877482,0.8492090205318075,0.5139683608212723,0.1298103893189723
online-retail-ii,ExKMC_IMM_paths,exkmc_6,exkmc_kmeans_tree_path,add,0.9964658364187142,0.9961292494109727,0.9961292494109727,0.0012902501963424212
online-retail-ii,ExKMC_IMM_paths,exkmc_6,exkmc_kmeans_tree_path,drop,0.03365870077415012,0.00858296869740828,0.00858296869740828,0.4068775945248513
online-retail-ii,ExKMC_IMM_paths,exkmc_6,exkmc_kmeans_tree_path,threshold,0.9988219454729047,0.5425782564792999,0.5425782564792999,0.2545719735218221
online-retail-ii,ExKMC_IMM_paths,exkmc_7,exkmc_kmeans_tree_path,add,0.9998317064961293,0.9998317064961293,0.9998317064961293,5.609783462358353e-05
online-retail-ii,ExKMC_IMM_paths,exkmc_7,exkmc_kmeans_tree_path,drop,0.1011443958263211,0.004880511612251767,0.004880511612251767,0.4081678447211938
online-retail-ii,ExKMC_IMM_paths,exkmc_7,exkmc_kmeans_tree_path,threshold,0.9683608212722989,0.6100639515314709,0.8409626388421407,0.21614495680466736
online-retail-ii,Shi_persona_foil,shi_0,shi_persona_foil,add,0.9998317064961293,1.0,0.995287781891619,0.0
online-retail-ii,Shi_persona_foil,shi_0,shi_persona_foil,drop,0.03668798384382363,0.03668798384382363,0.009929316728374285,0.4725681588690676
online-retail-ii,Shi_persona_foil,shi_0,shi_persona_foil,threshold,0.16391787277011108,0.009929316728374285,0.009929316728374285,0.33002356109054193
online-retail-ii,Shi_persona_foil,shi_1,shi_persona_foil,add,1.0,0.995287781891619,0.995287781891619,0.0015707393694603389
online-retail-ii,Shi_persona_foil,shi_1,shi_persona_foil,drop,0.03668798384382363,0.03668798384382363,0.009929316728374285,0.32110400538539213
online-retail-ii,Shi_persona_foil,shi_1,shi_persona_foil,threshold,0.4910804442948502,0.009929316728374285,0.03668798384382363,0.6329518680578929
online-retail-ii,Shi_persona_foil,shi_2,shi_persona_foil,add,1.0,0.9998317064961293,0.995287781891619,5.609783462358353e-05
online-retail-ii,Shi_persona_foil,shi_2,shi_persona_foil,drop,0.03668798384382363,0.16391787277011108,0.009929316728374285,0.4968024234264557
online-retail-ii,Shi_persona_foil,shi_2,shi_persona_foil,threshold,0.16391787277011108,0.009929316728374285,0.009929316728374285,0.3389431167956917
online-retail-ii,Shi_persona_foil,shi_3,shi_persona_foil,add,0.9996634129922585,0.9994951194883878,0.9991585324806462,0.0001682935038707506
online-retail-ii,Shi_persona_foil,shi_3,shi_persona_foil,drop,0.16391787277011108,0.009929316728374285,0.009929316728374285,0.4904072702793672
online-retail-ii,Shi_persona_foil,shi_3,shi_persona_foil,threshold,0.009929316728374285,0.009929316728374285,0.009929316728374285,0.4148434870414002
online-retail-ii,Shi_persona_foil,shi_4,shi_persona_foil,add,1.0,0.995287781891619,0.995287781891619,0.0015707393694603389
online-retail-ii,Shi_persona_foil,shi_4,shi_persona_foil,drop,0.03668798384382363,0.03668798384382363,0.009929316728374285,0.32110400538539213
online-retail-ii,Shi_persona_foil,shi_4,shi_persona_foil,threshold,0.4910804442948502,0.009929316728374285,0.009929316728374285,0.4326825984516997
online-retail-ii,Shi_persona_foil,shi_5,shi_persona_foil,add,1.0,1.0,1.0,0.0
online-retail-ii,Shi_persona_foil,shi_5,shi_persona_foil,drop,0.009929316728374285,0.009929316728374285,0.009929316728374285,0.4904072702793672
online-retail-ii,Shi_persona_foil,shi_5,shi_persona_foil,threshold,0.03668798384382363,0.009929316728374285,0.009929316728374285,0.4904072702793672
online-retail-ii,Shi_persona_foil,shi_6,shi_persona_foil,add,1.0,1.0,0.9998317064961293,0.0
online-retail-ii,Shi_persona_foil,shi_6,shi_persona_foil,drop,0.16391787277011108,0.009929316728374285,0.009929316728374285,0.49040727027936715
online-retail-ii,Shi_persona_foil,shi_6,shi_persona_foil,threshold,0.009929316728374285,0.009929316728374285,0.009929316728374285,0.4904072702793672
online-retail-ii,Shi_persona_foil,shi_7,shi_persona_foil,add,1.0,1.0,0.995287781891619,0.0
online-retail-ii,Shi_persona_foil,shi_7,shi_persona_foil,drop,0.4910804442948502,0.009929316728374285,0.009929316728374285,0.3813530797711208
online-retail-ii,Shi_persona_foil,shi_7,shi_persona_foil,threshold,0.16391787277011108,0.03668798384382363,0.03668798384382363,0.3635139683608213
online-retail-ii,LACE_CtrlCE_foil,LACE_003,lace_nl_no_typed_freeze,add,0.9508582968697409,0.9511948838774823,0.9495119488387749,0.016268372040839224
online-retail-ii,LACE_CtrlCE_foil,LACE_003,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_003,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_002,lace_nl_no_typed_freeze,add,0.8875799394143387,0.7734769437899697,0.7648939750925614,0.07550768540334343
online-retail-ii,LACE_CtrlCE_foil,LACE_002,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_002,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_007,lace_nl_no_typed_freeze,add,0.7197913160552003,0.7110400538539212,0.6979131605520027,0.09631998204869292
online-retail-ii,LACE_CtrlCE_foil,LACE_007,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_007,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_001,lace_nl_no_typed_freeze,add,0.7812184449680243,0.769269606193201,0.7610232245035342,0.07691013126893302
online-retail-ii,LACE_CtrlCE_foil,LACE_001,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_001,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_000,lace_nl_no_typed_freeze,add,0.9511948838774823,0.6836082127229889,0.6667788623359139,0.10546392909233704
online-retail-ii,LACE_CtrlCE_foil,LACE_000,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_000,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_004,lace_nl_no_typed_freeze,add,0.7871087176035005,0.7763379333557725,0.7726354762706159,0.07455402221474251
online-retail-ii,LACE_CtrlCE_foil,LACE_004,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_004,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_005,lace_nl_no_typed_freeze,add,0.8591383372601817,0.8343991921911814,0.8330528441602154,0.055200269269606195
online-retail-ii,LACE_CtrlCE_foil,LACE_005,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_005,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_006,lace_nl_no_typed_freeze,add,0.8142039717266913,0.8194210703466847,0.8111746886570178,0.060192976551105136
online-retail-ii,LACE_CtrlCE_foil,LACE_006,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
online-retail-ii,LACE_CtrlCE_foil,LACE_006,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
complete-journey,A1_typed_beam,A1_000,a1_typed_beam_portfolio,add,0.8282705548805185,0.690562980963953,0.4082624544349939,0.10314567301201566
complete-journey,A1_typed_beam,A1_000,a1_typed_beam_portfolio,drop,0.5633859862292426,0.5633859862292426,0.5378695828270554,0.3368435263939517
complete-journey,A1_typed_beam,A1_000,a1_typed_beam_portfolio,threshold,0.5633859862292426,0.5633859862292426,0.8371810449574727,0.23707303901714594
complete-journey,A1_typed_beam,A1_008,a1_typed_beam_portfolio,add,0.5330093155123532,0.8622924260834346,0.3045767517213447,0.045902524638855136
complete-journey,A1_typed_beam,A1_008,a1_typed_beam_portfolio,drop,0.8659376265694613,0.8513568246253544,0.5305791818550021,0.09423518293506143
complete-journey,A1_typed_beam,A1_008,a1_typed_beam_portfolio,threshold,0.8659376265694613,0.9854191980558931,0.5305791818550021,0.014580801944106927
complete-journey,A1_typed_beam,A1_016,a1_typed_beam_portfolio,add,0.06723369785338193,0.28554070473876064,0.08788983394086675,0.23815309842041313
complete-journey,A1_typed_beam,A1_016,a1_typed_beam_portfolio,drop,0.7849331713244229,0.7849331713244229,0.7650870797893884,0.1717294451194816
complete-journey,A1_typed_beam,A1_016,a1_typed_beam_portfolio,threshold,0.7849331713244229,0.7849331713244229,0.7650870797893884,0.1433778857837181
complete-journey,A1_typed_beam,A1_017,a1_typed_beam_portfolio,add,0.9015795868772782,0.6010530579181855,0.23491292021061158,0.13298231402727148
complete-journey,A1_typed_beam,A1_017,a1_typed_beam_portfolio,drop,0.9254759011745646,0.808424463345484,0.808424463345484,0.07047387606318348
complete-journey,A1_typed_beam,A1_017,a1_typed_beam_portfolio,threshold,0.9801539084649655,0.8282705548805185,0.9056298096395302,0.1220467125691913
complete-journey,A1_typed_beam,A1_018,a1_typed_beam_portfolio,add,0.6435803969218307,0.36573511543134873,0.5220737140542729,0.21142162818955043
complete-journey,A1_typed_beam,A1_018,a1_typed_beam_portfolio,drop,0.9279060348319158,0.7877683272579992,0.9084649655731065,0.11745646010530579
complete-journey,A1_typed_beam,A1_018,a1_typed_beam_portfolio,threshold,0.9805589307411907,0.8072093965168085,0.9279060348319158,0.15255839071148913
complete-journey,A1_typed_beam,A1_019,a1_typed_beam_portfolio,add,0.8153098420413123,0.38558120696638315,0.25637910085054677,0.20480626434453897
complete-journey,A1_typed_beam,A1_019,a1_typed_beam_portfolio,drop,0.9878493317132442,0.759821790198461,0.9048197650870798,0.1641690292966113
complete-journey,A1_typed_beam,A1_019,a1_typed_beam_portfolio,threshold,0.9878493317132442,0.9048197650870798,0.759821790198461,0.03577696773322533
complete-journey,A1_typed_beam,A1_020,a1_typed_beam_portfolio,add,0.9246658566221142,0.8732280275415147,0.5548805184285136,0.04225732415282841
complete-journey,A1_typed_beam,A1_020,a1_typed_beam_portfolio,drop,0.9202106115836372,0.9096800324017821,0.9096800324017821,0.03361684892669097
complete-journey,A1_typed_beam,A1_020,a1_typed_beam_portfolio,threshold,0.989469420818145,0.989469420818145,0.8059943296881329,0.010530579181855002
complete-journey,A1_typed_beam,A1_021,a1_typed_beam_portfolio,add,0.9967598217901985,0.7772377480761442,0.2446334548400162,0.0742540839746186
complete-journey,A1_typed_beam,A1_021,a1_typed_beam_portfolio,drop,0.987444309437019,0.7845281490481977,0.7970838396111786,0.13946267044687458
complete-journey,A1_typed_beam,A1_021,a1_typed_beam_portfolio,threshold,0.9226407452409883,0.7970838396111786,0.7845281490481977,0.13527744025921426
complete-journey,A0_propose_verify,A0_000,a0_schema_propose_verify,add,0.9975698663426489,0.2754151478331308,0.0319967598217902,0.24152828405562307
complete-journey,A0_propose_verify,A0_000,a0_schema_propose_verify,drop,0.8626974483596598,0.5633859862292426,0.5378695828270554,0.3368435263939517
complete-journey,A0_propose_verify,A0_000,a0_schema_propose_verify,threshold,0.5633859862292426,0.5633859862292426,0.5378695828270554,0.2910760091805049
complete-journey,A0_propose_verify,A0_008,a0_schema_propose_verify,add,0.5569056298096395,0.49736735520453623,0.2936411502632645,0.16754421493182126
complete-journey,A0_propose_verify,A0_008,a0_schema_propose_verify,drop,0.8659376265694613,0.5305791818550021,0.8513568246253544,0.26825975428648574
complete-journey,A0_propose_verify,A0_008,a0_schema_propose_verify,threshold,0.9854191980558931,0.5305791818550021,0.5305791818550021,0.3576346699068449
complete-journey,RFM_quintile,A5_M_q5,a5_rfm_fixed,add,0.8262454434993924,0.5078979343863913,0.6294046172539489,0.16403402187120292
complete-journey,RFM_quintile,A5_M_q5,a5_rfm_fixed,drop,0.8371810449574727,0.8371810449574727,0.5378695828270554,0.14580801944106925
complete-journey,RFM_quintile,A5_M_q5,a5_rfm_fixed,threshold,0.8626974483596598,0.8371810449574727,0.5378695828270554,0.16281895504252733
complete-journey,RFM_quintile,A5_F_q5,a5_rfm_fixed,add,0.5633859862292426,0.38153098420413123,0.5394896719319563,0.20615633859862292
complete-journey,RFM_quintile,A5_F_q5,a5_rfm_fixed,drop,0.8829485621709194,0.8829485621709194,0.5961927906034832,0.10517078439314163
complete-journey,RFM_quintile,A5_F_q5,a5_rfm_fixed,threshold,0.9007695423248279,0.6140137707573916,0.5961927906034832,0.29040097205346294
complete-journey,RFM_quintile,A5_R_q1,a5_rfm_fixed,add,0.9825840421223168,0.7735925475901174,0.6460105305791819,0.07546915080329418
complete-journey,RFM_quintile,A5_R_q1,a5_rfm_fixed,drop,0.5949777237748076,0.5949777237748076,0.5949777237748076,0.40502227622519243
complete-journey,RFM_quintile,A5_R_q1,a5_rfm_fixed,threshold,0.5949777237748076,0.5949777237748076,0.3770757391656541,0.2381530984204131
complete-journey,RFM_quintile,A5_R_q5,a5_rfm_fixed,add,0.9987849331713244,0.669501822600243,0.488456865127582,0.11016605913325234
complete-journey,RFM_quintile,A5_R_q5,a5_rfm_fixed,drop,0.7496962332928311,0.5949777237748076,0.3770757391656541,0.3018766032131767
complete-journey,RFM_quintile,A5_R_q5,a5_rfm_fixed,threshold,0.7496962332928311,0.5949777237748076,0.3770757391656541,0.2381530984204131
complete-journey,RFM_quintile,A5_M_q1,a5_rfm_fixed,add,0.9728635074929121,0.8671526933981369,0.8375860672336979,0.04428243553395437
complete-journey,RFM_quintile,A5_M_q1,a5_rfm_fixed,drop,0.8626974483596598,0.8371810449574727,0.8371810449574727,0.07128392061563385
complete-journey,RFM_quintile,A5_M_q1,a5_rfm_fixed,threshold,0.8371810449574727,0.5633859862292426,0.5378695828270554,0.2910760091805049
complete-journey,propensity_logistic_RFM,prop_0,propensity_logistic_rfm,add,0.8598622924260835,0.6597812879708383,0.44390441474281084,0.11340623734305387
complete-journey,propensity_logistic_RFM,prop_0,propensity_logistic_rfm,drop,0.7006885378695829,0.5378695828270554,0.5378695828270554,0.2538139597677872
complete-journey,propensity_logistic_RFM,prop_0,propensity_logistic_rfm,threshold,0.7006885378695829,0.5378695828270554,0.8371810449574727,0.20831645740515725
complete-journey,propensity_logistic_RFM,prop_1,propensity_logistic_rfm,add,0.8793033616848926,0.49817739975698666,0.5577156743620899,0.16727420008100444
complete-journey,propensity_logistic_RFM,prop_1,propensity_logistic_rfm,drop,0.6618063993519644,0.8371810449574727,0.5378695828270554,0.1498582422033212
complete-journey,propensity_logistic_RFM,prop_1,propensity_logistic_rfm,threshold,0.8760631834750912,0.5378695828270554,0.5378695828270554,0.22127717024436344
complete-journey,propensity_logistic_RFM,prop_2,propensity_logistic_rfm,add,0.8732280275415147,0.7237748076144188,0.5779667881733496,0.09207506412852708
complete-journey,propensity_logistic_RFM,prop_2,propensity_logistic_rfm,drop,0.9056298096395302,0.5378695828270554,0.5378695828270554,0.1855002025111381
complete-journey,propensity_logistic_RFM,prop_2,propensity_logistic_rfm,threshold,0.9056298096395302,0.5378695828270554,0.5378695828270554,0.1855002025111381
complete-journey,propensity_logistic_RFM,prop_3,propensity_logistic_rfm,add,0.766302146618064,0.6533009315512354,0.3556095585257189,0.11556635614958823
complete-journey,propensity_logistic_RFM,prop_3,propensity_logistic_rfm,drop,0.6010530579181855,0.5633859862292426,0.5633859862292426,0.4240583232077764
complete-journey,propensity_logistic_RFM,prop_3,propensity_logistic_rfm,threshold,0.6010530579181855,0.5633859862292426,0.5378695828270554,0.27852031861752397
complete-journey,propensity_logistic_RFM,prop_4,propensity_logistic_rfm,add,0.8845686512758202,0.0850546780072904,0.254759011745646,0.3049817739975698
complete-journey,propensity_logistic_RFM,prop_4,propensity_logistic_rfm,drop,0.9574726609963548,0.5633859862292426,0.8371810449574727,0.331173214526799
complete-journey,propensity_logistic_RFM,prop_4,propensity_logistic_rfm,threshold,0.5803969218307007,0.9574726609963548,0.5378695828270554,0.022681247468610773
complete-journey,propensity_logistic_RFM,prop_5,propensity_logistic_rfm,add,0.36087484811664644,0.5070878898339408,0.4888618874038072,0.16430403672201974
complete-journey,propensity_logistic_RFM,prop_5,propensity_logistic_rfm,drop,0.8626974483596598,0.5378695828270554,0.5378695828270554,0.308086944781963
complete-journey,propensity_logistic_RFM,prop_5,propensity_logistic_rfm,threshold,0.9744835965978129,0.8371810449574727,0.5378695828270554,0.10854597002835155
complete-journey,propensity_logistic_RFM,prop_6,propensity_logistic_rfm,add,0.47185095180234915,0.24584852166869178,0.4208181449979749,0.2513838261104361
complete-journey,propensity_logistic_RFM,prop_6,propensity_logistic_rfm,drop,0.5500202511138113,0.8493317132442284,0.5378695828270554,0.0959902794653706
complete-journey,propensity_logistic_RFM,prop_6,propensity_logistic_rfm,threshold,0.9866342648845686,0.5378695828270554,0.5500202511138113,0.3121371675442149
complete-journey,propensity_logistic_RFM,prop_7,propensity_logistic_rfm,add,0.9813689752936412,0.8586472255974078,0.5321992709599028,0.047117591467530716
complete-journey,propensity_logistic_RFM,prop_7,propensity_logistic_rfm,drop,0.8420413122721749,0.8371810449574727,0.5378695828270554,0.1016605913325233
complete-journey,propensity_logistic_RFM,prop_7,propensity_logistic_rfm,threshold,0.9951397326852977,0.5378695828270554,0.5378695828270554,0.16943431888753882
complete-journey,propensity_logistic_RFM,prop_8,propensity_logistic_rfm,add,0.8995544754961523,0.5151883353584447,0.0016200891049007696,0.16160388821385177
complete-journey,propensity_logistic_RFM,prop_8,propensity_logistic_rfm,drop,0.9744835965978129,0.8371810449574727,0.5378695828270554,0.10004050222762251
complete-journey,propensity_logistic_RFM,prop_8,propensity_logistic_rfm,threshold,0.8371810449574727,0.8371810449574727,0.5378695828270554,0.1170514378290806
complete-journey,BeamSD_WRAcc,SD_000,beam_sd_wracc_no_portfolio,add,0.8051842851356824,0.4629404617253949,0.29202106115836374,0.179019846091535
complete-journey,BeamSD_WRAcc,SD_000,beam_sd_wracc_no_portfolio,drop,0.5633859862292426,0.5378695828270554,0.5378695828270554,0.4536249493722155
complete-journey,BeamSD_WRAcc,SD_000,beam_sd_wracc_no_portfolio,threshold,0.5633859862292426,0.9744835965978129,0.5378695828270554,0.02551640340218712
complete-journey,BeamSD_WRAcc,SD_001,beam_sd_wracc_no_portfolio,add,0.31146213041717297,0.4848116646415553,0.19036046982584043,0.17172944511948154
complete-journey,BeamSD_WRAcc,SD_001,beam_sd_wracc_no_portfolio,drop,0.8626974483596598,0.5378695828270554,0.5378695828270554,0.31659241258269205
complete-journey,BeamSD_WRAcc,SD_001,beam_sd_wracc_no_portfolio,threshold,0.9744835965978129,0.5378695828270554,0.5378695828270554,0.31659241258269205
complete-journey,BeamSD_WRAcc,SD_002,beam_sd_wracc_no_portfolio,add,0.7885783718104495,0.8363710004050223,0.17496962332928312,0.05454299986499258
complete-journey,BeamSD_WRAcc,SD_002,beam_sd_wracc_no_portfolio,drop,0.9744835965978129,0.5402997164844067,0.5402997164844067,0.26069933846361554
complete-journey,BeamSD_WRAcc,SD_002,beam_sd_wracc_no_portfolio,threshold,0.5658161198865937,0.5658161198865937,0.5402997164844067,0.28945592007560417
complete-journey,BeamSD_WRAcc,SD_003,beam_sd_wracc_no_portfolio,add,0.9866342648845686,0.5913325232887808,0.20899149453219928,0.13622249223707306
complete-journey,BeamSD_WRAcc,SD_003,beam_sd_wracc_no_portfolio,drop,0.8626974483596598,0.9744835965978129,0.5439449169704333,0.02551640340218712
complete-journey,BeamSD_WRAcc,SD_003,beam_sd_wracc_no_portfolio,threshold,0.9744835965978129,0.5439449169704333,0.5694613203726205,0.3498042392331578
complete-journey,BeamSD_WRAcc,SD_004,beam_sd_wracc_no_portfolio,add,0.5625759416767923,0.054678007290400975,0.5439449169704333,0.31510733090319965
complete-journey,BeamSD_WRAcc,SD_004,beam_sd_wracc_no_portfolio,drop,0.8663426488456865,0.5856622114216282,0.560145808019441,0.32523288780882953
complete-journey,BeamSD_WRAcc,SD_004,beam_sd_wracc_no_portfolio,threshold,0.5856622114216282,0.560145808019441,0.560145808019441,0.2932361279870393
complete-journey,BeamSD_WRAcc,SD_005,beam_sd_wracc_no_portfolio,add,0.8355609558525718,0.22073714054272986,0.3940866747671122,0.2597542864857567
complete-journey,BeamSD_WRAcc,SD_005,beam_sd_wracc_no_portfolio,drop,0.8675577156743621,0.5706763872012961,0.5949777237748076,0.2781152963412988
complete-journey,BeamSD_WRAcc,SD_005,beam_sd_wracc_no_portfolio,threshold,0.8675577156743621,0.5706763872012961,0.8432563791008505,0.24206831375725665
complete-journey,BeamSD_WRAcc,SD_006,beam_sd_wracc_no_portfolio,add,0.5621709194005671,0.5423248278655326,0.477926285945727,0.15255839071148913
complete-journey,BeamSD_WRAcc,SD_006,beam_sd_wracc_no_portfolio,drop,0.6512758201701093,0.6512758201701093,0.6269744835965978,0.3487241798298906
complete-journey,BeamSD_WRAcc,SD_006,beam_sd_wracc_no_portfolio,threshold,0.6512758201701093,0.6512758201701093,0.8521668691778048,0.2663696503307682
complete-journey,BeamSD_WRAcc,SD_007,beam_sd_wracc_no_portfolio,add,0.9846091535034427,0.724179829890644,0.19724584852166868,0.09194005670311867
complete-journey,BeamSD_WRAcc,SD_007,beam_sd_wracc_no_portfolio,drop,0.6654515998379911,0.8509518023491291,0.6419603078169299,0.09936546510058053
complete-journey,BeamSD_WRAcc,SD_007,beam_sd_wracc_no_portfolio,threshold,0.8744430943701904,0.9765087079789389,0.6419603078169299,0.02349129202106116
complete-journey,ExKMC_IMM_paths,exkmc_0,exkmc_kmeans_tree_path,add,0.9821790198460916,0.9461320372620494,0.9360064803564196,0.01795598757931686
complete-journey,ExKMC_IMM_paths,exkmc_0,exkmc_kmeans_tree_path,drop,0.38558120696638315,0.10692588092345079,0.09518023491292021,0.3828810584582152
complete-journey,ExKMC_IMM_paths,exkmc_0,exkmc_kmeans_tree_path,threshold,0.9396516808424463,0.928311057108141,0.8865937626569461,0.032131767247198594
complete-journey,ExKMC_IMM_paths,exkmc_1,exkmc_kmeans_tree_path,add,0.9983799108950993,0.9987849331713244,0.9983799108950993,0.00040502227622519235
complete-journey,ExKMC_IMM_paths,exkmc_1,exkmc_kmeans_tree_path,drop,0.5722964763061968,0.04738760631834751,0.04738760631834751,0.3691103010665587
complete-journey,ExKMC_IMM_paths,exkmc_1,exkmc_kmeans_tree_path,threshold,0.9979748886188741,0.9825840421223168,0.6776022681247469,0.010935601458080195
complete-journey,ExKMC_IMM_paths,exkmc_2,exkmc_kmeans_tree_path,add,0.9955447549615228,0.9846091535034427,0.9837991089509923,0.0051302821655191035
complete-journey,ExKMC_IMM_paths,exkmc_2,exkmc_kmeans_tree_path,drop,0.9979748886188741,0.8825435398946943,0.595787768327258,0.0739840691238018
complete-journey,ExKMC_IMM_paths,exkmc_2,exkmc_kmeans_tree_path,threshold,0.9975698663426489,0.6059133252328878,0.595787768327258,0.20386121236668017
complete-journey,ExKMC_IMM_paths,exkmc_3,exkmc_kmeans_tree_path,add,1.0,1.0,1.0,0.0
complete-journey,ExKMC_IMM_paths,exkmc_3,exkmc_kmeans_tree_path,drop,0.5763466990684488,0.4507897934386391,0.04576751721344674,0.2446334548400162
complete-journey,ExKMC_IMM_paths,exkmc_3,exkmc_kmeans_tree_path,threshold,0.9044147428108545,0.6018631024706359,0.5921425678412313,0.1327122991764547
complete-journey,ExKMC_IMM_paths,exkmc_4,exkmc_kmeans_tree_path,add,0.6605913325232888,0.6472255974078575,0.6468205751316323,0.11759146753071419
complete-journey,ExKMC_IMM_paths,exkmc_4,exkmc_kmeans_tree_path,drop,0.4426893479141353,0.2604293236127987,0.2174969623329283,0.45173484541649783
complete-journey,ExKMC_IMM_paths,exkmc_4,exkmc_kmeans_tree_path,threshold,0.6678817334953422,0.6658566221142163,0.5965978128797084,0.11205616308896989
complete-journey,ExKMC_IMM_paths,exkmc_5,exkmc_kmeans_tree_path,add,0.9987849331713244,0.9987849331713244,0.9987849331713244,0.00040502227622519235
complete-journey,ExKMC_IMM_paths,exkmc_5,exkmc_kmeans_tree_path,drop,0.6537059538274606,0.04698258404212231,0.04698258404212231,0.4526798973943567
complete-journey,ExKMC_IMM_paths,exkmc_5,exkmc_kmeans_tree_path,threshold,0.9975698663426489,0.91575536654516,0.6030781692993115,0.07371405427298501
complete-journey,ExKMC_IMM_paths,exkmc_6,exkmc_kmeans_tree_path,add,0.9939246658566221,0.9939246658566221,0.9939246658566221,0.0020251113811259615
complete-journey,ExKMC_IMM_paths,exkmc_6,exkmc_kmeans_tree_path,drop,0.5321992709599028,0.051437829080599434,0.05184285135682463,0.5236938031591738
complete-journey,ExKMC_IMM_paths,exkmc_6,exkmc_kmeans_tree_path,threshold,0.9975698663426489,0.8849736735520454,0.7002835155933577,0.07141892804104226
complete-journey,ExKMC_IMM_paths,exkmc_7,exkmc_kmeans_tree_path,add,1.0,1.0,1.0,0.0
complete-journey,ExKMC_IMM_paths,exkmc_7,exkmc_kmeans_tree_path,drop,0.6703118671526934,0.04576751721344674,0.04576751721344674,0.5257189145402997
complete-journey,ExKMC_IMM_paths,exkmc_7,exkmc_kmeans_tree_path,threshold,0.982989064398542,0.7731875253138922,0.8797083839611178,0.11084109626029433
complete-journey,LACE_CtrlCE_foil,LACE_001,lace_nl_no_typed_freeze,add,0.5755366545159983,0.2827055488051843,0.2823005265289591,0.2390981503982719
complete-journey,LACE_CtrlCE_foil,LACE_001,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_001,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_005,lace_nl_no_typed_freeze,add,0.6646415552855407,0.8124746861077359,0.6650465775617659,0.06250843796408802
complete-journey,LACE_CtrlCE_foil,LACE_005,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_005,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_003,lace_nl_no_typed_freeze,add,0.7586067233697853,0.44309437019036046,0.43418388011340625,0.1856352099365465
complete-journey,LACE_CtrlCE_foil,LACE_003,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_003,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_004,lace_nl_no_typed_freeze,add,0.6249493722154719,0.28797083839611176,0.28108545970028354,0.23734305386796273
complete-journey,LACE_CtrlCE_foil,LACE_004,lace_nl_no_typed_freeze,drop,1.0,1.0,1.0,0.0
complete-journey,LACE_CtrlCE_foil,LACE_004,lace_nl_no_typed_freeze,threshold,1.0,1.0,1.0,0.0
